id,order_id,flag_id,f_comment,user_id,created_at,updated_at
807054,1645322,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:40:43,2019-04-24 11:40:43
807055,1645402,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:40:44,2019-04-24 11:40:44
807059,1645421,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:40:44,2019-04-24 11:40:44
807060,1645492,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:40:45,2019-04-24 11:40:45
807061,1645747,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:40:45,2019-04-24 11:40:45
807062,1645922,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:40:46,2019-04-24 11:40:46
807063,1645949,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:40:46,2019-04-24 11:40:46
807064,1645977,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:40:47,2019-04-24 11:40:47
807065,1646071,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:40:47,2019-04-24 11:40:47
807066,1646165,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:40:48,2019-04-24 11:40:48
807067,1646188,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:40:48,2019-04-24 11:40:48
807068,1646358,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:40:49,2019-04-24 11:40:49
807069,1646366,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:40:49,2019-04-24 11:40:49
807071,1646552,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:40:50,2019-04-24 11:40:50
807072,1646693,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:40:51,2019-04-24 11:40:51
807073,1646844,8,Refunded Successfully[Bulk] : full in points,305907,2019-04-24 11:40:51,2019-04-24 11:40:51
807078,1646868,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:04,2019-04-24 11:42:04
807079,1646920,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:05,2019-04-24 11:42:05
807080,1646976,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:05,2019-04-24 11:42:05
807081,1647002,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:06,2019-04-24 11:42:06
807082,1647019,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:06,2019-04-24 11:42:06
807084,1647176,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:07,2019-04-24 11:42:07
807085,1647177,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:07,2019-04-24 11:42:07
807086,1647269,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:08,2019-04-24 11:42:08
807087,1647321,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:08,2019-04-24 11:42:08
807088,1647324,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:09,2019-04-24 11:42:09
807089,1647337,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:10,2019-04-24 11:42:10
807090,1647390,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:10,2019-04-24 11:42:10
807091,1647427,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:11,2019-04-24 11:42:11
807092,1647476,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:11,2019-04-24 11:42:11
807093,1647578,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:12,2019-04-24 11:42:12
807094,1647597,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:12,2019-04-24 11:42:12
807095,1647651,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:13,2019-04-24 11:42:13
807096,1647927,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:13,2019-04-24 11:42:13
807097,1648071,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:14,2019-04-24 11:42:14
807099,1648137,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:15,2019-04-24 11:42:15
807100,1648178,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:15,2019-04-24 11:42:15
807101,1648188,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:16,2019-04-24 11:42:16
807102,1648218,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:16,2019-04-24 11:42:16
807103,1648272,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:17,2019-04-24 11:42:17
807104,1648367,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:17,2019-04-24 11:42:17
807105,1648449,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:18,2019-04-24 11:42:18
807106,1648573,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:18,2019-04-24 11:42:18
807107,1648612,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:19,2019-04-24 11:42:19
807108,1648613,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:19,2019-04-24 11:42:19
807109,1648633,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:20,2019-04-24 11:42:20
807110,1648637,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:20,2019-04-24 11:42:20
807111,1648655,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:21,2019-04-24 11:42:21
807112,1648690,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:21,2019-04-24 11:42:21
807113,1648728,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:22,2019-04-24 11:42:22
807114,1648769,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:22,2019-04-24 11:42:22
807115,1648851,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:23,2019-04-24 11:42:23
807116,1648862,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:23,2019-04-24 11:42:23
807117,1648870,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:24,2019-04-24 11:42:24
807118,1648881,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:24,2019-04-24 11:42:24
807119,1648890,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:25,2019-04-24 11:42:25
807121,1649393,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:26,2019-04-24 11:42:26
807122,1649501,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:26,2019-04-24 11:42:26
807123,1649526,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:27,2019-04-24 11:42:27
807124,1649723,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:27,2019-04-24 11:42:27
807125,1649846,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:28,2019-04-24 11:42:28
807126,1649914,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:28,2019-04-24 11:42:28
807127,1649925,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:42:29,2019-04-24 11:42:29
807128,1650113,8,Refunded Successfully[Bulk] : full in points,305907,2019-04-24 11:42:29,2019-04-24 11:42:29
807140,1650123,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:44:48,2019-04-24 11:44:48
807141,1650202,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:44:48,2019-04-24 11:44:48
807142,1650249,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:44:49,2019-04-24 11:44:49
807143,1650266,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:44:49,2019-04-24 11:44:49
807144,1650329,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:44:50,2019-04-24 11:44:50
807145,1650504,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:44:50,2019-04-24 11:44:50
807146,1650621,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:44:51,2019-04-24 11:44:51
807147,1650664,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:44:51,2019-04-24 11:44:51
807149,1650751,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:44:52,2019-04-24 11:44:52
807150,1650779,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:44:53,2019-04-24 11:44:53
807152,1650820,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:44:54,2019-04-24 11:44:54
807154,1650915,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:44:54,2019-04-24 11:44:54
807155,1651020,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:44:55,2019-04-24 11:44:55
807156,1651039,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:44:55,2019-04-24 11:44:55
807157,1651315,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:44:56,2019-04-24 11:44:56
807158,1651323,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:44:56,2019-04-24 11:44:56
807159,1651543,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:44:57,2019-04-24 11:44:57
807161,1651595,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:44:57,2019-04-24 11:44:57
807162,1651635,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:44:58,2019-04-24 11:44:58
807176,1651790,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:44:58,2019-04-24 11:44:58
807177,1651794,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:44:59,2019-04-24 11:44:59
807178,1651848,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:44:59,2019-04-24 11:44:59
807179,1651865,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:45:00,2019-04-24 11:45:00
807180,1651901,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:45:00,2019-04-24 11:45:00
807181,1651903,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:45:01,2019-04-24 11:45:01
807182,1651924,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:45:01,2019-04-24 11:45:01
807183,1651975,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:45:02,2019-04-24 11:45:02
807185,1652013,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:45:02,2019-04-24 11:45:02
807186,1652021,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:45:03,2019-04-24 11:45:03
807187,1652135,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:45:03,2019-04-24 11:45:03
807188,1652195,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:45:04,2019-04-24 11:45:04
807190,1652294,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:45:05,2019-04-24 11:45:05
807191,1652333,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:45:05,2019-04-24 11:45:05
807192,1652353,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:45:06,2019-04-24 11:45:06
807194,1652407,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:45:07,2019-04-24 11:45:07
807195,1652502,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:45:07,2019-04-24 11:45:07
807196,1652520,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:45:08,2019-04-24 11:45:08
807197,1652677,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:45:08,2019-04-24 11:45:08
807199,1652899,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:45:09,2019-04-24 11:45:09
807200,1652915,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:45:10,2019-04-24 11:45:10
807201,1652961,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:45:10,2019-04-24 11:45:10
807202,1653103,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:45:11,2019-04-24 11:45:11
807203,1653144,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:45:11,2019-04-24 11:45:11
807204,1653171,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:45:12,2019-04-24 11:45:12
807205,1653212,8,Refunded Successfully[Bulk] : full in points,305907,2019-04-24 11:45:12,2019-04-24 11:45:12
807228,1653382,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:24,2019-04-24 11:47:24
807229,1653398,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:25,2019-04-24 11:47:25
807231,1653487,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:26,2019-04-24 11:47:26
807232,1653722,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:26,2019-04-24 11:47:26
807233,1653948,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:27,2019-04-24 11:47:27
807234,1654299,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:27,2019-04-24 11:47:27
807235,1654371,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:28,2019-04-24 11:47:28
807236,1654537,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:28,2019-04-24 11:47:28
807237,1654540,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:29,2019-04-24 11:47:29
807238,1654637,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:29,2019-04-24 11:47:29
807239,1654685,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:30,2019-04-24 11:47:30
807240,1654762,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:30,2019-04-24 11:47:30
807241,1654847,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:31,2019-04-24 11:47:31
807242,1654944,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:31,2019-04-24 11:47:31
807243,1654951,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:32,2019-04-24 11:47:32
807244,1654959,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:32,2019-04-24 11:47:32
807245,1655038,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:33,2019-04-24 11:47:33
807246,1654989,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:33,2019-04-24 11:47:33
807247,1655039,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:34,2019-04-24 11:47:34
807248,1655163,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:34,2019-04-24 11:47:34
807249,1655207,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:35,2019-04-24 11:47:35
807250,1655290,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:35,2019-04-24 11:47:35
807251,1655297,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:36,2019-04-24 11:47:36
807252,1655309,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:36,2019-04-24 11:47:36
807254,1656758,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:37,2019-04-24 11:47:37
807255,1656866,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:38,2019-04-24 11:47:38
807256,1657021,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:38,2019-04-24 11:47:38
807257,1657103,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:39,2019-04-24 11:47:39
807258,1657520,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:39,2019-04-24 11:47:39
807259,1657995,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:40,2019-04-24 11:47:40
807260,1658135,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:40,2019-04-24 11:47:40
807261,1659108,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:41,2019-04-24 11:47:41
807262,1659114,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:42,2019-04-24 11:47:42
807263,1660668,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:42,2019-04-24 11:47:42
807264,1660724,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:42,2019-04-24 11:47:42
807265,1660797,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:43,2019-04-24 11:47:43
807266,1660878,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:44,2019-04-24 11:47:44
807267,1661014,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:44,2019-04-24 11:47:44
807268,1661272,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:45,2019-04-24 11:47:45
807269,1661294,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:45,2019-04-24 11:47:45
807270,1661438,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:46,2019-04-24 11:47:46
807271,1661553,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:46,2019-04-24 11:47:46
807272,1661870,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:47,2019-04-24 11:47:47
807273,1662050,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:47,2019-04-24 11:47:47
807274,1662057,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:48,2019-04-24 11:47:48
807275,1662320,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:47:48,2019-04-24 11:47:48
807277,1662642,8,Refunded Successfully[Bulk] : full in points,305907,2019-04-24 11:47:49,2019-04-24 11:47:49
807295,1662680,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:53:44,2019-04-24 11:53:44
807296,1662718,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:53:45,2019-04-24 11:53:45
807297,1662721,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:53:45,2019-04-24 11:53:45
807298,1662881,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:53:46,2019-04-24 11:53:46
807299,1663366,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:53:46,2019-04-24 11:53:46
807300,1663553,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:53:47,2019-04-24 11:53:47
807302,1664146,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:53:48,2019-04-24 11:53:48
807303,1664383,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:53:48,2019-04-24 11:53:48
807304,1664430,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:53:49,2019-04-24 11:53:49
807305,1664791,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:53:49,2019-04-24 11:53:49
807306,1665063,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:53:50,2019-04-24 11:53:50
807307,1665284,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:53:50,2019-04-24 11:53:50
807308,1665335,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:53:51,2019-04-24 11:53:51
807310,1665426,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:53:51,2019-04-24 11:53:51
807312,1665650,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:53:52,2019-04-24 11:53:52
807313,1666572,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:53:53,2019-04-24 11:53:53
807314,1666613,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:53:54,2019-04-24 11:53:54
807315,1666965,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:53:54,2019-04-24 11:53:54
807316,1667044,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:53:55,2019-04-24 11:53:55
807317,1667263,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:53:55,2019-04-24 11:53:55
807318,1667486,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:53:56,2019-04-24 11:53:56
807319,1667543,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:53:56,2019-04-24 11:53:56
807320,1667722,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:53:57,2019-04-24 11:53:57
807321,1667743,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:53:57,2019-04-24 11:53:57
807322,1667867,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:53:58,2019-04-24 11:53:58
807323,1668216,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:53:58,2019-04-24 11:53:58
807324,1668487,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:53:59,2019-04-24 11:53:59
807325,1668796,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:53:59,2019-04-24 11:53:59
807327,1669341,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:54:00,2019-04-24 11:54:00
807328,1669562,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:54:01,2019-04-24 11:54:01
807329,1669972,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:54:01,2019-04-24 11:54:01
807331,1670982,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:54:02,2019-04-24 11:54:02
807332,1671599,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:54:03,2019-04-24 11:54:03
807334,1672855,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:54:04,2019-04-24 11:54:04
807335,1673701,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:54:04,2019-04-24 11:54:04
807336,1673798,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:54:05,2019-04-24 11:54:05
807337,1674238,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:54:05,2019-04-24 11:54:05
807338,1674798,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:54:06,2019-04-24 11:54:06
807339,1675307,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:54:06,2019-04-24 11:54:06
807340,1675355,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:54:07,2019-04-24 11:54:07
807341,1676249,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:54:07,2019-04-24 11:54:07
807342,1676522,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:54:08,2019-04-24 11:54:08
807343,1676665,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:54:08,2019-04-24 11:54:08
807344,1676913,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:54:09,2019-04-24 11:54:09
807345,1676992,8,Refunded Successfully[Bulk] : full in points,305907,2019-04-24 11:54:09,2019-04-24 11:54:09
807355,1677540,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:20,2019-04-24 11:55:20
807356,1678916,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:20,2019-04-24 11:55:20
807357,1679774,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:21,2019-04-24 11:55:21
807358,1679849,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:21,2019-04-24 11:55:21
807359,1679913,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:22,2019-04-24 11:55:22
807360,1680157,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:22,2019-04-24 11:55:22
807361,1680982,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:23,2019-04-24 11:55:23
807362,1681102,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:23,2019-04-24 11:55:23
807363,1681208,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:24,2019-04-24 11:55:24
807364,1681340,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:24,2019-04-24 11:55:24
807365,1681538,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:25,2019-04-24 11:55:25
807366,1681811,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:25,2019-04-24 11:55:25
807367,1683321,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:26,2019-04-24 11:55:26
807368,1694332,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:26,2019-04-24 11:55:26
807369,1694411,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:27,2019-04-24 11:55:27
807370,1694598,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:27,2019-04-24 11:55:27
807371,1694682,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:28,2019-04-24 11:55:28
807372,1694732,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:28,2019-04-24 11:55:28
807373,1694837,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:29,2019-04-24 11:55:29
807374,1694905,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:30,2019-04-24 11:55:30
807375,1695018,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:30,2019-04-24 11:55:30
807376,1695212,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:31,2019-04-24 11:55:31
807377,1695548,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:31,2019-04-24 11:55:31
807378,1695697,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:32,2019-04-24 11:55:32
807379,1695975,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:32,2019-04-24 11:55:32
807380,1696179,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:33,2019-04-24 11:55:33
807381,1696260,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:33,2019-04-24 11:55:33
807383,1696267,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:34,2019-04-24 11:55:34
807384,1697030,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:34,2019-04-24 11:55:34
807385,1697222,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:35,2019-04-24 11:55:35
807386,1697415,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:35,2019-04-24 11:55:35
807387,1697425,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:36,2019-04-24 11:55:36
807388,1697621,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:36,2019-04-24 11:55:36
807389,1698097,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:37,2019-04-24 11:55:37
807390,1698234,8,"Refunded Successfully[Bulk] : full in points
",305907,2019-04-24 11:55:37,2019-04-24 11:55:37
